Time,
2012-08-16 00:00:00 UTC,129385503.704258
2012-08-17 00:00:00 UTC,131620111.606513
2012-08-18 00:00:00 UTC,114841187.496863
2012-08-19 00:00:00 UTC,111575481.463379
2012-08-20 00:00:00 UTC,83922992.8398321
2012-08-21 00:00:00 UTC,97266835.8835836
2012-08-22 00:00:00 UTC,97705759.7453338
2012-08-23 00:00:00 UTC,96033479.1617669
2012-08-24 00:00:00 UTC,98662026.7711603
2012-08-25 00:00:00 UTC,103065922.905704
2012-08-26 00:00:00 UTC,103448756.547049
2012-08-27 00:00:00 UTC,103826846.708605
2012-08-28 00:00:00 UTC,107181888.966093
2012-08-29 00:00:00 UTC,106972369.152176
2012-08-30 00:00:00 UTC,106803740.28
2012-08-31 00:00:00 UTC,105561854.320347
2012-09-01 00:00:00 UTC,100001798.884471
2012-09-02 00:00:00 UTC,97889719.9739605
2012-09-03 00:00:00 UTC,100365153.240158
2012-09-04 00:00:00 UTC,103461876.276389
2012-09-05 00:00:00 UTC,102123862.233672
2012-09-06 00:00:00 UTC,108018082.520133
2012-09-07 00:00:00 UTC,109946814.284336
2012-09-08 00:00:00 UTC,108883291.020639
2012-09-09 00:00:00 UTC,109571251.855637
2012-09-10 00:00:00 UTC,109582294.600222
2012-09-11 00:00:00 UTC,110343786.279019
2012-09-12 00:00:00 UTC,109499642.734843
2012-09-13 00:00:00 UTC,112326834.596031
2012-09-14 00:00:00 UTC,112915304.857129
2012-09-15 00:00:00 UTC,116229526.424743
2012-09-16 00:00:00 UTC,117638485.288754
2012-09-17 00:00:00 UTC,118571501.256495
2012-09-18 00:00:00 UTC,118611428.767555
2012-09-19 00:00:00 UTC,121845390.105295
2012-09-20 00:00:00 UTC,125470401.152796
2012-09-21 00:00:00 UTC,123598724.591852
2012-09-22 00:00:00 UTC,123103986.912726
2012-09-23 00:00:00 UTC,121962758.661442
2012-09-24 00:00:00 UTC,122379976.711383
2012-09-25 00:00:00 UTC,121004368.591201
2012-09-26 00:00:00 UTC,121257168.385405
2012-09-27 00:00:00 UTC,123813695.499824
2012-09-28 00:00:00 UTC,123513458.499795
2012-09-29 00:00:00 UTC,124598034.539252
2012-09-30 00:00:00 UTC,124599299.532853
2012-10-01 00:00:00 UTC,124700183.048077
2012-10-02 00:00:00 UTC,124820862.784414
2012-10-03 00:00:00 UTC,128781037.741832
2012-10-04 00:00:00 UTC,130571680.465653
2012-10-05 00:00:00 UTC,130152666.396245
2012-10-06 00:00:00 UTC,129263331.773352
2012-10-07 00:00:00 UTC,125372087.83942
2012-10-08 00:00:00 UTC,120273423.883196
2012-10-09 00:00:00 UTC,119682520.283886
2012-10-10 00:00:00 UTC,120465511.291396
2012-10-11 00:00:00 UTC,122901542.200636
2012-10-12 00:00:00 UTC,122769568.395124
2012-10-13 00:00:00 UTC,121790316.647933
2012-10-14 00:00:00 UTC,121012155.711357
2012-10-15 00:00:00 UTC,119000032.178922
2012-10-16 00:00:00 UTC,121374129.920253
2012-10-17 00:00:00 UTC,120803304.481424
2012-10-18 00:00:00 UTC,121455498.65642
2012-10-19 00:00:00 UTC,121550953.15701
2012-10-20 00:00:00 UTC,119987652.540578
2012-10-21 00:00:00 UTC,119705738.600953
2012-10-22 00:00:00 UTC,119014722.015636
2012-10-23 00:00:00 UTC,119949467.503895
2012-10-24 00:00:00 UTC,119765091.546834
2012-10-25 00:00:00 UTC,118790262.983139
2012-10-26 00:00:00 UTC,110974571.506751
2012-10-27 00:00:00 UTC,104178333.734096
2012-10-28 00:00:00 UTC,105939427.524493
2012-10-29 00:00:00 UTC,110609196.49491
2012-10-30 00:00:00 UTC,106145970.34959
2012-10-31 00:00:00 UTC,112386490.705083
2012-11-01 00:00:00 UTC,114302412.673681
2012-11-02 00:00:00 UTC,109698855.257862
2012-11-03 00:00:00 UTC,107570228.485441
2012-11-04 00:00:00 UTC,109589703.522267
2012-11-05 00:00:00 UTC,111462264.597853
2012-11-06 00:00:00 UTC,110707039.958111
2012-11-07 00:00:00 UTC,112142151.248557
2012-11-08 00:00:00 UTC,112971625.70846
2012-11-09 00:00:00 UTC,112653692.274511
2012-11-10 00:00:00 UTC,112184175.033579
2012-11-11 00:00:00 UTC,112690223.811263
2012-11-12 00:00:00 UTC,112371711.111361
2012-11-13 00:00:00 UTC,114753490.764059
2012-11-14 00:00:00 UTC,114188805.850175
2012-11-15 00:00:00 UTC,114410837.547514
2012-11-16 00:00:00 UTC,116573442.240249
2012-11-17 00:00:00 UTC,121958412.638459
2012-11-18 00:00:00 UTC,122581810.877796
2012-11-19 00:00:00 UTC,121385112.203424
2012-11-20 00:00:00 UTC,122246919.826292
2012-11-21 00:00:00 UTC,122519439.251604
2012-11-22 00:00:00 UTC,122665861.127739
2012-11-23 00:00:00 UTC,128214247.705065
2012-11-24 00:00:00 UTC,129160644.665502
2012-11-25 00:00:00 UTC,129795379.747247
2012-11-26 00:00:00 UTC,130933495.822908
2012-11-27 00:00:00 UTC,127725398.308572
2012-11-28 00:00:00 UTC,127974854.232566
2012-11-29 00:00:00 UTC,129272966.147044
2012-11-30 00:00:00 UTC,131499968.448257
2012-12-01 00:00:00 UTC,132030996.933585
2012-12-02 00:00:00 UTC,132271596.710075
2012-12-03 00:00:00 UTC,131639891.421892
2012-12-04 00:00:00 UTC,132958065.995954
2012-12-05 00:00:00 UTC,139804822.364231
2012-12-06 00:00:00 UTC,139667795.149125
2012-12-07 00:00:00 UTC,138202523.948672
2012-12-08 00:00:00 UTC,141623769.994458
2012-12-09 00:00:00 UTC,141394269.300194
2012-12-10 00:00:00 UTC,140470222.806111
2012-12-11 00:00:00 UTC,140854106.771845
2012-12-12 00:00:00 UTC,142994145.808319
2012-12-13 00:00:00 UTC,144352191.089088
2012-12-14 00:00:00 UTC,144178021.495641
2012-12-15 00:00:00 UTC,143115898.242211
2012-12-16 00:00:00 UTC,142962635.092477
2012-12-17 00:00:00 UTC,141018213.544746
2012-12-18 00:00:00 UTC,140589189.637859
2012-12-19 00:00:00 UTC,139968179.356316
2012-12-20 00:00:00 UTC,143386259.723768
2012-12-21 00:00:00 UTC,142861786.955361
2012-12-22 00:00:00 UTC,142203585.214462
2012-12-23 00:00:00 UTC,139654105.655853
2012-12-24 00:00:00 UTC,140362605.81068
2012-12-25 00:00:00 UTC,141466671.581773
2012-12-26 00:00:00 UTC,141479886.39388
2012-12-27 00:00:00 UTC,141772365.100194
2012-12-28 00:00:00 UTC,142038769.839459
2012-12-29 00:00:00 UTC,143549680.509288
2012-12-30 00:00:00 UTC,141752339.07528
2012-12-31 00:00:00 UTC,142880475.837132
2013-01-01 00:00:00 UTC,143547462.014325
2013-01-02 00:00:00 UTC,141357124.926972
2013-01-03 00:00:00 UTC,141274272.743073
2013-01-04 00:00:00 UTC,141830561.974634
2013-01-05 00:00:00 UTC,143229547.963746
2013-01-06 00:00:00 UTC,142703050.279792
2013-01-07 00:00:00 UTC,142915077.286252
2013-01-08 00:00:00 UTC,144045519.964566
2013-01-09 00:00:00 UTC,145528426.373622
2013-01-10 00:00:00 UTC,146903923.58622
2013-01-11 00:00:00 UTC,150122384.464666
2013-01-12 00:00:00 UTC,151099876.887552
2013-01-13 00:00:00 UTC,151539504.207331
2013-01-14 00:00:00 UTC,150530019.025255
2013-01-15 00:00:00 UTC,152429674.724763
2013-01-16 00:00:00 UTC,151953212.302708
2013-01-17 00:00:00 UTC,156718763.516099
2013-01-18 00:00:00 UTC,167309252.09382
2013-01-19 00:00:00 UTC,167730972.337873
2013-01-20 00:00:00 UTC,166089121.135472
2013-01-21 00:00:00 UTC,167251314.677499
2013-01-22 00:00:00 UTC,179698621.133116
2013-01-23 00:00:00 UTC,185822221.191891
2013-01-24 00:00:00 UTC,189602096.038476
2013-01-25 00:00:00 UTC,177437417.590328
2013-01-26 00:00:00 UTC,184220507.186365
2013-01-27 00:00:00 UTC,188406213.809836
2013-01-28 00:00:00 UTC,190843060.272494
2013-01-29 00:00:00 UTC,200915549.54879
2013-01-30 00:00:00 UTC,207905482.730629
2013-01-31 00:00:00 UTC,211241005.735925
2013-02-01 00:00:00 UTC,221354281.179909
2013-02-02 00:00:00 UTC,217804983.69772
2013-02-03 00:00:00 UTC,210367489.384803
2013-02-04 00:00:00 UTC,220856256.801728
2013-02-05 00:00:00 UTC,220960756.770164
2013-02-06 00:00:00 UTC,222549498.593735
2013-02-07 00:00:00 UTC,225164702.376657
2013-02-08 00:00:00 UTC,238085268.146896
2013-02-09 00:00:00 UTC,243656070.951319
2013-02-10 00:00:00 UTC,255718749.96798
2013-02-11 00:00:00 UTC,257612485.686556
2013-02-12 00:00:00 UTC,263054938.397062
2013-02-13 00:00:00 UTC,271384352.624949
2013-02-14 00:00:00 UTC,248299656.919957
2013-02-15 00:00:00 UTC,292822819.473743
2013-02-16 00:00:00 UTC,293076673.005013
2013-02-17 00:00:00 UTC,294758080.79759
2013-02-18 00:00:00 UTC,288278105.856071
2013-02-19 00:00:00 UTC,290757504.192036
2013-02-20 00:00:00 UTC,317244562.401301
2013-02-21 00:00:00 UTC,321578924.448114
2013-02-22 00:00:00 UTC,321968527.398607
2013-02-23 00:00:00 UTC,327385990.597475
2013-02-24 00:00:00 UTC,320767641.738005
2013-02-25 00:00:00 UTC,322276961.948154
2013-02-26 00:00:00 UTC,328029001.910339
2013-02-27 00:00:00 UTC,335620703.385491
2013-02-28 00:00:00 UTC,345769634.110303
2013-03-01 00:00:00 UTC,361413998.412302
2013-03-02 00:00:00 UTC,374453523.309617
2013-03-03 00:00:00 UTC,371422853.263095
2013-03-04 00:00:00 UTC,373198434.05252
2013-03-05 00:00:00 UTC,394832694.869437
2013-03-06 00:00:00 UTC,441752061.766362
2013-03-07 00:00:00 UTC,408467665.197983
2013-03-08 00:00:00 UTC,455763212.539917
2013-03-09 00:00:00 UTC,477116023.145228
2013-03-10 00:00:00 UTC,508453087.705545
2013-03-11 00:00:00 UTC,503255304.76218
2013-03-12 00:00:00 UTC,520242339.873375
2013-03-13 00:00:00 UTC,482305941.079838
2013-03-14 00:00:00 UTC,511688947.363002
2013-03-15 00:00:00 UTC,512269310.675977
2013-03-16 00:00:00 UTC,509629657.74277
2013-03-17 00:00:00 UTC,514707527.447797
2013-03-18 00:00:00 UTC,518114931.634503
2013-03-19 00:00:00 UTC,553383333.665634
2013-03-20 00:00:00 UTC,648235927.514065
2013-03-21 00:00:00 UTC,701331468.407396
2013-03-22 00:00:00 UTC,775655498.99843
2013-03-23 00:00:00 UTC,763870913.542017
2013-03-24 00:00:00 UTC,695759842.636301
2013-03-25 00:00:00 UTC,771311704.649624
2013-03-26 00:00:00 UTC,807899406.138595
2013-03-27 00:00:00 UTC,861958153.957535
2013-03-28 00:00:00 UTC,977324598.245279
2013-03-29 00:00:00 UTC,939152652.421057
2013-03-30 00:00:00 UTC,985426603.761104
2013-03-31 00:00:00 UTC,1011517340.37117
2013-04-01 00:00:00 UTC,1022721448.13452
2013-04-02 00:00:00 UTC,1135798970.04386
2013-04-03 00:00:00 UTC,1286176036.23576
2013-04-04 00:00:00 UTC,1405463694.84659
2013-04-05 00:00:00 UTC,1447057788.19101
2013-04-06 00:00:00 UTC,1563283750.70577
2013-04-07 00:00:00 UTC,1574031317.22273
2013-04-08 00:00:00 UTC,1821127375.09123
2013-04-09 00:00:00 UTC,2070392407.47783
2013-04-10 00:00:00 UTC,2528037326.31761
2013-04-11 00:00:00 UTC,1921092663.80838
2013-04-12 00:00:00 UTC,853504445.112472
2013-04-13 00:00:00 UTC,1336580894.43742
2013-04-14 00:00:00 UTC,1030345681.71722
2013-04-15 00:00:00 UTC,1009369085.21583
2013-04-16 00:00:00 UTC,890439675.125955
2013-04-17 00:00:00 UTC,734813528.80765
2013-04-18 00:00:00 UTC,1036513534.4233
2013-04-19 00:00:00 UTC,1195803536.80479
2013-04-20 00:00:00 UTC,1299187150.45854
2013-04-21 00:00:00 UTC,1420242062.88226
2013-04-22 00:00:00 UTC,1343622790.27408
2013-04-23 00:00:00 UTC,1407691676.41743
2013-04-24 00:00:00 UTC,1578197185.2625
2013-04-25 00:00:00 UTC,1715115521.88688
2013-04-26 00:00:00 UTC,1563964201.47308
2013-04-27 00:00:00 UTC,1516410391.85406
2013-04-28 00:00:00 UTC,1440142531.40885
2013-04-29 00:00:00 UTC,1494178491.97043
2013-04-30 00:00:00 UTC,1592133072.55043
2013-05-01 00:00:00 UTC,1538817511.69262
2013-05-02 00:00:00 UTC,1259823433.97707
2013-05-03 00:00:00 UTC,1173669264.26182
2013-05-04 00:00:00 UTC,1069053589.59904
2013-05-05 00:00:00 UTC,1249765275.46103
2013-05-06 00:00:00 UTC,1290678641.5477
2013-05-07 00:00:00 UTC,1244199490.79269
2013-05-08 00:00:00 UTC,1227552491.39664
2013-05-09 00:00:00 UTC,1244840899.25501
2013-05-10 00:00:00 UTC,1248390919.26371
2013-05-11 00:00:00 UTC,1309911854.16319
2013-05-12 00:00:00 UTC,1288679454.31298
2013-05-13 00:00:00 UTC,1285468746.36869
2013-05-14 00:00:00 UTC,1308991138.24884
2013-05-15 00:00:00 UTC,1189731087.67213
2013-05-16 00:00:00 UTC,1275364977.79384
2013-05-17 00:00:00 UTC,1313153949.80042
2013-05-18 00:00:00 UTC,1371258052.87007
2013-05-19 00:00:00 UTC,1374308917.91434
2013-05-20 00:00:00 UTC,1364656650.02672
2013-05-21 00:00:00 UTC,1361997334.75985
2013-05-22 00:00:00 UTC,1366567901.01599
2013-05-23 00:00:00 UTC,1378084192.07693
2013-05-24 00:00:00 UTC,1411691909.7246
2013-05-25 00:00:00 UTC,1482232987.2193
2013-05-26 00:00:00 UTC,1468894023.15353
2013-05-27 00:00:00 UTC,1493863438.30454
2013-05-28 00:00:00 UTC,1443831384.61076
2013-05-29 00:00:00 UTC,1446928955.01679
2013-05-30 00:00:00 UTC,1473827867.04049
2013-05-31 00:00:00 UTC,1434552091.96779
2013-06-01 00:00:00 UTC,1446263919.25488
2013-06-02 00:00:00 UTC,1446701964.21455
2013-06-03 00:00:00 UTC,1362540408.91697
2013-06-04 00:00:00 UTC,1368923408.47816
2013-06-05 00:00:00 UTC,1363338323.23631
2013-06-06 00:00:00 UTC,1367559512.94439
2013-06-07 00:00:00 UTC,1330390934.24549
2013-06-08 00:00:00 UTC,1245577828.83389
2013-06-09 00:00:00 UTC,1222718097.62366
2013-06-10 00:00:00 UTC,1126091074.43886
2013-06-11 00:00:00 UTC,1190626796.30475
2013-06-12 00:00:00 UTC,1216192562.95854
2013-06-13 00:00:00 UTC,1224419651.70392
2013-06-14 00:00:00 UTC,1159760608.29933
2013-06-15 00:00:00 UTC,1113295100.85789
2013-06-16 00:00:00 UTC,1129433172.36627
2013-06-17 00:00:00 UTC,1123865583.9514
2013-06-18 00:00:00 UTC,1147337947.3842
2013-06-19 00:00:00 UTC,1198044962.16123
2013-06-20 00:00:00 UTC,1221216309.90693
2013-06-21 00:00:00 UTC,1241429573.02359
2013-06-22 00:00:00 UTC,1229942764.2329
2013-06-23 00:00:00 UTC,1211297149.84103
2013-06-24 00:00:00 UTC,1210679243.02165
2013-06-25 00:00:00 UTC,1157208213.80567
2013-06-26 00:00:00 UTC,1162764556.83076
2013-06-27 00:00:00 UTC,1167382908.90363
2013-06-28 00:00:00 UTC,1137019496.29935
2013-06-29 00:00:00 UTC,1057442603.53224
2013-06-30 00:00:00 UTC,1066723574.23568
2013-07-01 00:00:00 UTC,1093682688.52729
2013-07-02 00:00:00 UTC,1007625243.31497
2013-07-03 00:00:00 UTC,1025569301.45253
2013-07-04 00:00:00 UTC,905357555.581645
2013-07-05 00:00:00 UTC,902283357.686243
2013-07-06 00:00:00 UTC,773263419.459496
2013-07-07 00:00:00 UTC,775392468.035081
2013-07-08 00:00:00 UTC,858639751.56358
2013-07-09 00:00:00 UTC,865931831.176943
2013-07-10 00:00:00 UTC,870616417.823494
2013-07-11 00:00:00 UTC,1011308034.69981
2013-07-12 00:00:00 UTC,1011807755.4584
2013-07-13 00:00:00 UTC,1044912319.34448
2013-07-14 00:00:00 UTC,1100699018.81559
2013-07-15 00:00:00 UTC,1059824104.24688
2013-07-16 00:00:00 UTC,1117911648.67922
2013-07-17 00:00:00 UTC,1106011170.11009
2013-07-18 00:00:00 UTC,1108909240.67663
2013-07-19 00:00:00 UTC,1024996118.41016
2013-07-20 00:00:00 UTC,1041519127.42691
2013-07-21 00:00:00 UTC,1016142640.18961
2013-07-22 00:00:00 UTC,1033189332.62203
2013-07-23 00:00:00 UTC,1044034694.58511
2013-07-24 00:00:00 UTC,1079274233.38233
2013-07-25 00:00:00 UTC,1076502628.3712
2013-07-26 00:00:00 UTC,1095920827.84446
2013-07-27 00:00:00 UTC,1091844358.57457
2013-07-28 00:00:00 UTC,1071061534.14285
2013-07-29 00:00:00 UTC,1134165334.62836
2013-07-30 00:00:00 UTC,1143817258.50819
2013-07-31 00:00:00 UTC,1206848326.74926
2013-08-01 00:00:00 UTC,1200962047.63795
2013-08-02 00:00:00 UTC,1183076021.38237
2013-08-03 00:00:00 UTC,1179862191.54562
2013-08-04 00:00:00 UTC,1182783782.68589
2013-08-05 00:00:00 UTC,1191808382.82018
2013-08-06 00:00:00 UTC,1208949948.94043
2013-08-07 00:00:00 UTC,1207207880.27307
2013-08-08 00:00:00 UTC,1202731346.29434
2013-08-09 00:00:00 UTC,1179496602.628
2013-08-10 00:00:00 UTC,1162865832.8327
2013-08-11 00:00:00 UTC,1167477636.0781
2013-08-12 00:00:00 UTC,1183328423.45378
2013-08-13 00:00:00 UTC,1199554798.64559
2013-08-14 00:00:00 UTC,1227117317.24357
2013-08-15 00:00:00 UTC,1269497003.22197
2013-08-16 00:00:00 UTC,1232240817.33277
2013-08-17 00:00:00 UTC,1228510109.94936
2013-08-18 00:00:00 UTC,1265101126.41675
2013-08-19 00:00:00 UTC,1279760940.1207
2013-08-20 00:00:00 UTC,1335458594.51577
2013-08-21 00:00:00 UTC,1386645186.78855
2013-08-22 00:00:00 UTC,1379912024.67218
2013-08-23 00:00:00 UTC,1381194852.50215
2013-08-24 00:00:00 UTC,1350003151.64464
2013-08-25 00:00:00 UTC,1361503526.56657
2013-08-26 00:00:00 UTC,1391373245.68795
2013-08-27 00:00:00 UTC,1384757143.45918
2013-08-28 00:00:00 UTC,1489038037.87823
2013-08-29 00:00:00 UTC,1460630195.61159
2013-08-30 00:00:00 UTC,1466081230.06462
2013-08-31 00:00:00 UTC,1571732379.91586
2013-09-01 00:00:00 UTC,1590334044.4143
2013-09-02 00:00:00 UTC,1604889059.25693
2013-09-03 00:00:00 UTC,1642392265.70878
2013-09-04 00:00:00 UTC,1634995268.86111
2013-09-05 00:00:00 UTC,1489197688.40276
2013-09-06 00:00:00 UTC,1504816276.50008
2013-09-07 00:00:00 UTC,1403521221.7937
2013-09-08 00:00:00 UTC,1474110404.53043
2013-09-09 00:00:00 UTC,1449999757.34005
2013-09-10 00:00:00 UTC,1511653146.7141
2013-09-11 00:00:00 UTC,1550729111.55223
2013-09-12 00:00:00 UTC,1650415722.79706
2013-09-13 00:00:00 UTC,1602333267.89351
2013-09-14 00:00:00 UTC,1607252402.32217
2013-09-15 00:00:00 UTC,1557086474.87633
2013-09-16 00:00:00 UTC,1582188461.71588
2013-09-17 00:00:00 UTC,1587728147.07435
2013-09-18 00:00:00 UTC,1593257534.78806
2013-09-19 00:00:00 UTC,1588979924.80621
2013-09-20 00:00:00 UTC,1545634197.76478
2013-09-21 00:00:00 UTC,1521784967.24846
2013-09-22 00:00:00 UTC,1531514099.64457
2013-09-23 00:00:00 UTC,1537867584.46401
2013-09-24 00:00:00 UTC,1531044067.94625
2013-09-25 00:00:00 UTC,1546060239.34326
2013-09-26 00:00:00 UTC,1552510676.13872
2013-09-27 00:00:00 UTC,1567966602.55371
2013-09-28 00:00:00 UTC,1592145656.28373
2013-09-29 00:00:00 UTC,1633408061.4476
2013-09-30 00:00:00 UTC,1642140799.90721
2013-10-01 00:00:00 UTC,1637787193.11409
2013-10-02 00:00:00 UTC,1607898305.33186
2013-10-03 00:00:00 UTC,1383859702.27512
2013-10-04 00:00:00 UTC,1491623869.88075
2013-10-05 00:00:00 UTC,1566751310.2803
2013-10-06 00:00:00 UTC,1567154121.7392
2013-10-07 00:00:00 UTC,1565720066.14871
2013-10-08 00:00:00 UTC,1566432815.00413
2013-10-09 00:00:00 UTC,1581406361.50714
2013-10-10 00:00:00 UTC,1586009733.93173
2013-10-11 00:00:00 UTC,1596564934.35452
2013-10-12 00:00:00 UTC,1597503079.99482
2013-10-13 00:00:00 UTC,1614583952.67533
2013-10-14 00:00:00 UTC,1674057437.54845
2013-10-15 00:00:00 UTC,1719156077.50135
2013-10-16 00:00:00 UTC,1797149781.28572
2013-10-17 00:00:00 UTC,1748442131.44785
2013-10-18 00:00:00 UTC,1809508116.89737
2013-10-19 00:00:00 UTC,1925959538.05147
2013-10-20 00:00:00 UTC,2109674436.75569
2013-10-21 00:00:00 UTC,2138464580.05188
2013-10-22 00:00:00 UTC,2238541383.83931
2013-10-23 00:00:00 UTC,2361963900.8098
2013-10-24 00:00:00 UTC,2607336924.85942
2013-10-25 00:00:00 UTC,2383817404.78548
2013-10-26 00:00:00 UTC,2276332971.71546
2013-10-27 00:00:00 UTC,2227816468.91547
2013-10-28 00:00:00 UTC,2391407289.6851
2013-10-29 00:00:00 UTC,2412728634.02397
2013-10-30 00:00:00 UTC,2504188497.19794
2013-10-31 00:00:00 UTC,2437346125.25717
2013-11-01 00:00:00 UTC,2486614647.6676
2013-11-02 00:00:00 UTC,2494139841.29856
2013-11-03 00:00:00 UTC,2504416885.18041
2013-11-04 00:00:00 UTC,2610825632.04317
2013-11-05 00:00:00 UTC,2783164080.67023
2013-11-06 00:00:00 UTC,2981403683.78568
2013-11-07 00:00:00 UTC,3170659321.40656
2013-11-08 00:00:00 UTC,3631087930.60187
2013-11-09 00:00:00 UTC,4185807624.84384
2013-11-10 00:00:00 UTC,4117772003.20385
2013-11-11 00:00:00 UTC,3962839427.32813
2013-11-12 00:00:00 UTC,4283678323.54123
2013-11-13 00:00:00 UTC,4463259611.59942
2013-11-14 00:00:00 UTC,5101870320.04746
2013-11-15 00:00:00 UTC,5149114268.94447
2013-11-16 00:00:00 UTC,5125419609.78648
2013-11-17 00:00:00 UTC,5431096197.01665
2013-11-18 00:00:00 UTC,6098868422.41608
2013-11-19 00:00:00 UTC,9135473985.27219
2013-11-20 00:00:00 UTC,6806604159.89981
2013-11-21 00:00:00 UTC,7414413734.01036
2013-11-22 00:00:00 UTC,8892978362.89208
2013-11-23 00:00:00 UTC,9666772713.18143
2013-11-24 00:00:00 UTC,10000418263.8971
2013-11-25 00:00:00 UTC,9654996195.70051
2013-11-26 00:00:00 UTC,9920468887.67104
2013-11-27 00:00:00 UTC,11352645381.4956
2013-11-28 00:00:00 UTC,12489712909.7201
2013-11-29 00:00:00 UTC,12651700830.4503
2013-11-30 00:00:00 UTC,14136993229.5954
2013-12-01 00:00:00 UTC,14150251017.5191
2013-12-02 00:00:00 UTC,12072992379.8406
2013-12-03 00:00:00 UTC,12914171986.4485
2013-12-04 00:00:00 UTC,13532107676.7494
2013-12-05 00:00:00 UTC,14362387382.8807
2013-12-06 00:00:00 UTC,12753512629.7863
2013-12-07 00:00:00 UTC,10281759413.1427
2013-12-08 00:00:00 UTC,8513141375.26659
2013-12-09 00:00:00 UTC,9589778486.26977
2013-12-10 00:00:00 UTC,11267546577.1657
2013-12-11 00:00:00 UTC,12333542117.5368
2013-12-12 00:00:00 UTC,10973686208.3875
2013-12-13 00:00:00 UTC,10699829013.6798
2013-12-14 00:00:00 UTC,11031431142.0776
2013-12-15 00:00:00 UTC,10680756310.1775
2013-12-16 00:00:00 UTC,10749144569.4347
2013-12-17 00:00:00 UTC,8743951377.57912
2013-12-18 00:00:00 UTC,8300493010.59357
2013-12-19 00:00:00 UTC,6561474943.60004
2013-12-20 00:00:00 UTC,8316307844.16347
2013-12-21 00:00:00 UTC,7736381414.06788
2013-12-22 00:00:00 UTC,7448323388.6867
2013-12-23 00:00:00 UTC,7667821644.80257
2013-12-24 00:00:00 UTC,8436050016.49566
2013-12-25 00:00:00 UTC,8241552887.8285
2013-12-26 00:00:00 UTC,8587336102.47596
2013-12-27 00:00:00 UTC,9621740354.25064
2013-12-28 00:00:00 UTC,9289770582.99164
2013-12-29 00:00:00 UTC,9094560207.0778
2013-12-30 00:00:00 UTC,9256429677.40767
2013-12-31 00:00:00 UTC,9396361281.35619
2014-01-01 00:00:00 UTC,9493210351.11545
2014-01-02 00:00:00 UTC,9596815664.5062
2014-01-03 00:00:00 UTC,10111134030.2919
2014-01-04 00:00:00 UTC,10260449412.5506
2014-01-05 00:00:00 UTC,10898071133.3877
2014-01-06 00:00:00 UTC,11855143020.7782
2014-01-07 00:00:00 UTC,11934526852.0347
2014-01-08 00:00:00 UTC,10176439429.3996
2014-01-09 00:00:00 UTC,10901257060.2943
2014-01-10 00:00:00 UTC,10745165140.6215
2014-01-11 00:00:00 UTC,11078018339.2502
2014-01-12 00:00:00 UTC,11772016991.8026
2014-01-13 00:00:00 UTC,10850210322.4271
2014-01-14 00:00:00 UTC,10684516657.8148
2014-01-15 00:00:00 UTC,10650780233.1809
2014-01-16 00:00:00 UTC,11011293004.4633
2014-01-17 00:00:00 UTC,10596586643.8577
2014-01-18 00:00:00 UTC,10505979483.5807
2014-01-19 00:00:00 UTC,10616684257.0527
2014-01-20 00:00:00 UTC,10980137374.8035
2014-01-21 00:00:00 UTC,11038765047.3699
2014-01-22 00:00:00 UTC,11018761013.8195
2014-01-23 00:00:00 UTC,10863055905.9425
2014-01-24 00:00:00 UTC,10736136641.2279
2014-01-25 00:00:00 UTC,10368842740.5383
2014-01-26 00:00:00 UTC,10854528489.6877
2014-01-27 00:00:00 UTC,11257672474.505
2014-01-28 00:00:00 UTC,10362819515.4203
2014-01-29 00:00:00 UTC,10611851282.0276
2014-01-30 00:00:00 UTC,10612297136.6219
2014-01-31 00:00:00 UTC,10682133368.7036
2014-02-01 00:00:00 UTC,10626869426.4729
2014-02-02 00:00:00 UTC,10614024741.7607
2014-02-03 00:00:00 UTC,10713293403.4249
2014-02-04 00:00:00 UTC,10538002147.7002
2014-02-05 00:00:00 UTC,10502290933.0992
2014-02-06 00:00:00 UTC,10138530155.0144
2014-02-07 00:00:00 UTC,9719101894.46994
2014-02-08 00:00:00 UTC,8580275958.32864
2014-02-09 00:00:00 UTC,8246277259.32986
2014-02-10 00:00:00 UTC,8463144784.56377
2014-02-11 00:00:00 UTC,8087847873.36257
2014-02-12 00:00:00 UTC,8040104571.45667
2014-02-13 00:00:00 UTC,7706048597.88345
2014-02-14 00:00:00 UTC,6905370524.90792
2014-02-15 00:00:00 UTC,7288715684.54022
2014-02-16 00:00:00 UTC,6865866165.98972
2014-02-17 00:00:00 UTC,6004180882.07291
2014-02-18 00:00:00 UTC,6087963594.74661
2014-02-19 00:00:00 UTC,6025811162.32402
2014-02-20 00:00:00 UTC,5776915506.42334
2014-02-21 00:00:00 UTC,4224805619.77319
2014-02-22 00:00:00 UTC,4539366002.51037
2014-02-23 00:00:00 UTC,5594843650.77274
2014-02-24 00:00:00 UTC,5799331849.59782
2014-02-25 00:00:00 UTC,4164461069.47975
2014-02-26 00:00:00 UTC,6683611108.00644
2014-02-27 00:00:00 UTC,7388067402.15643
2014-02-28 00:00:00 UTC,7295718982.23467
2014-03-01 00:00:00 UTC,6782187160.67997
2014-03-02 00:00:00 UTC,7076304432.76632
2014-03-03 00:00:00 UTC,7095355086.9205
2014-03-04 00:00:00 UTC,8457849734.67231
2014-03-05 00:00:00 UTC,8442247220.92845
2014-03-06 00:00:00 UTC,8375773656.02049
2014-03-07 00:00:00 UTC,8330770578.2019
